EVENT_ID,STATE_FIPS,CZ_FIPS,WFO,CZ_TIMEZONE,BEGIN_TIMESTAMP,END_TIMESTAMP,DEATHS,INJURIES,DAMAGE_PROPERTY,DAMAGE_CROPS,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_FIPS,TOR_OTHER_WFO,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,TORNADO_ID
1187952,21,221,PAH,CST-6,1716710340,1716710520,0,0,5000,0,EF1,2.99,150.0,47,PAH,2.0,NNE,MAGGIE,3.0,NNE,ROARING SPG,36.7586,-87.7281,36.7548,-87.6743,"An EF-2 tornado (max EF-1 in Trigg County) started near KY-525 southeast of Cadiz. The tornado tracked eastward along Tuggle Rd, producing tree damage, before entering Christian County at Newstead Rd. Peak estimated winds with the Trigg County segment of the tornado were 100 mph.",0
1187956,21,47,PAH,CST-6,1716710520,1716711240,0,0,200000,0,EF2,15.97,250.0,,,1.0,WNW,BINNS MILL,2.0,WNW,PEMBROKE,36.7548,-87.6743,36.7876,-87.3887,"An EF-2 tornado began in Trigg County, southeast of Cadiz, crossing over into Christian County at Newstead Rd. The tornado tracked eastward, shifting to east-northeastward near I-24. After crossing the Pennyrile Parkway and Fort Campbell Blvd, the tornado lifted at John Rivers Rd northwest of Pembroke. Damage to numerous homes occurred due to downed trees. Two homes were directly impacted due to the tornado winds, with roof damage. Many trees were snapped or uprooted. Several farm buildings were damaged. Peak estimated winds with this tornado in Christian County, and for the tornado as a whole, were 115 mph.",0
1187959,21,177,PAH,CST-6,1716711660,1716711780,0,0,10000,0,EF1,1.52,100.0,149,PAH,1.0,W,LYNN CITY,1.0,NNW,LYNN CITY,37.3692,-87.2547,37.3833,-87.2335,"An EF-1 tornado began northwest of Bremen near Carl Rd early morning. The tornado tracked northeastward through Lynn City crossing over into McLean County. Damage on the Muhlenberg County side was primarily to trees and a power pole. Peak estimated winds for the Muhlenberg County portion, and the tornado as a whole, were 90 mph. NWS Paducah thanks NWS Louisville for their assistance surveying this tornado.",0
1187961,21,149,PAH,CST-6,1716711780,1716712200,0,0,45000,0,EF1,8.11,100.0,,,3.0,SE,SACRAMENTO,1.0,S,LIVERMORE,37.3833,-87.2335,37.4668,-87.1297,"An EF-1 tornado began northwest of Bremen in Muhlenberg County and tracked northeastward into McLean County, continuing through the town of Island before lifting at Doug Hill Rd. The path consisted mostly of tree damage with minor damage to an automotive service building and powerlines in Island. Peak estimated winds with the McLean County portion, and the tornado as a whole, were 90 mph. NWS Paducah thanks NWS Louisville for their assistance surveying this tornado.",0
1187969,21,143,PAH,CST-6,1716750060,1716750600,0,0,180000,0,EF2,3.32,500.0,33,PAH,4.0,NE,KUTTAWA,6.0,N,SARATOGA,37.1103,-88.069,37.137,-88.0188,"An EF-3 tornado (peak of EF-2 in Lyon County) began northeast of Eddyville on the west side of US-641N. The tornado tracked northeastward, strengthening rapidly and producing EF-2 damage off of Beck Rd. The tornado crossed into Caldwell County while collapsing a barn just north of Pleasant Valley Rd. Peak estimated winds for the Lyon County portion of the tornado were 115 mph.",0
1187975,21,33,PAH,CST-6,1716750600,1716752400,1,4,500000,0,EF2,15.43,700.0,107,PAH,3.0,WSW,CRIDER,3.0,NE,LEWISTOWN,37.137,-88.0188,37.1898,-87.7465,"An EF-3 tornado (max of EF-2 in Caldwell County) began northeast of Eddyville in Lyon County before crossing into Caldwell County near Pleasant Valley Rd. The tornado tracked east-northeastward through the entirety of Caldwell County, crossing over into Hopkins County north of I-69 and south of Young Cemetery Rd. The tornado briefly weakened northwest of Princeton. It then strengthened producing EF-2 damage north of Princeton near KY-293 N, blowing apart a manufactured home. Additional structures, trees, and power lines were damaged in Caldwell County. For Caldwell County, 4 people were injured and one person (54m, indirect) suffered a heart attack while cleaning up debris the following day, passing away as a result. Peak estimated winds with the Caldwell County portion of the tornado were 130 mph.",0
1187987,21,107,PAH,CST-6,1716752400,1716754500,1,17,2700000,0,EF3,15.39,700.0,,,3.0,SE,OLNEY,1.0,ENE,BARNSLEY,37.1898,-87.7465,37.2588,-87.4805,"An EF-3 tornado, which began northeast of Eddyville in Lyon County, crossed through the entirety of Caldwell County, then entered Hopkins County east of White School Rd. The tornado intensified and widened to its peak width of 700 yds destroying several mobile homes and wood and brick frame structures as it approached and moved just south of the Charleston community in western Hopkins County. It continued eastward just north of I-69 destroying more mobile homes and at least one more permanent residence. Two mobile homes were destroyed just north of Morton's Gap with a vehicle also flipped before the path abruptly ended just west of I-69. Widespread significant tree damage was noted along the path. A few dozen buildings were either destroyed or sustained major damage along the path with another few dozen structures sustaining damage. In Hopkins County, 17 people were injured, with 1 person (48f, direct) north of Dawson Springs dying as a result of the tornado. Peak winds with this tornado were estimated at 160 mph.",0
1187994,13,145,FFC,EST-5,1716807720,1716808320,0,0,0,0,EF1,4.28,250.0,,,2.0,NE,NEW HOPE,3.0,WSW,COPELAND,32.7832,-85.0585,32.7642,-84.9895,"A tornado occurred over mainly rural areas of northwest Harris|County around midday on Monday (Memorial Day), May 27th. Along|and just to the east of Pine Lake Road, debris from trees was|scattered around near a residence (1660 Pine Lake Road). A|tornado debris signature (TDS) was noted (from KFFC radar) around|this area which supports the tree damage. The storm/tornado|continued its track east-southeast with trees snapped or uprooted|along GA Hwy 219 near mile marker 14. This is just west of I-185,|again in a very rural area. Another brief TDS was noted (from|KMXX radar) near Hawks Road just west of a high-tension power|line region that runs north-to-south across the area. EM|officials traveled via ATVs in this area and noted a significant|number (greater than 30) trees either snapped or uprooted. Little|damage was noted on the east side of this area and radar shows|the circulation quickly dissipating after 1612z. Based on the|number and magnitude of tree damage, we are estimating max winds|of 90 MPH which would make this an EF-1 tornado.",0
1188013,21,177,PAH,CST-6,1716756360,1716757020,0,0,750000,0,EF1,10.11,600.0,31,LMK,1.0,S,EBENEZER,1.0,NNE,GUS,37.1897,-87.0814,37.1341,-86.9116,"An EF-1 tornado began east of Greenville, northwest of Arnold Hill Rd and Wyatt Cemetery Rd. Trees were uprooted and topped, several homes had shingle and gutter damage. The tornado did extensive tree damage along Arnold Hill Rd, and lifted many sections of a 30x50 ft metal roof Barn. An anchored single wide was pushed off the foundation by 3 ft with windows blown out. Three homes had extensive roof covering material and shingles removed. Near the intersection of Hershel Davis Rd and Arnold Hill Rd, a large well-built 40x40 ft garage/barn incurred heavy damage with doors blowing out and half the roof gone. The tornado increased in width in the Beech Creek community to 400 yds. Dozens and dozens of trees were uprooted and topped and twisted, facing directions from the NW to SE. Several trees were on top of mobile homes and houses and a large metal roofing storage facility on KY-246 had 40% of its roof removed. Along Hazel Creek Rd off of KY-246, several garages and outbuildings had roofing completely removed, and there were large sections of roof peeled back and some removed at a chicken farm, as the width increased to 500 yds. Telephone poles were bent and snapped and a very healthy 12-ft diameter oak tree was twisted and snapped 5 ft from the base. Off of US-431 in the Beechmont community, along Green Meadows St, some large oak and sycamore trees were uprooted, falling onto multiple vehicles. Homes had siding, soffit, gutter, and shingle damage. There was a also a lot of straight line wind damage on both sides of the tornado of 75-85 mph for up to a half mile. The tornado was at its widest near KY-2270 between Gaston Rd and Little Hazel Creek, at 600 yds, with hundreds of trees down facing in all directions. There were power lines down all over the place. A one story house had its roof removed. Wind speeds of 90-100 mph continued all along Mud River Union Rd, with drone photography detecting trees uprooted in the rugged countryside, connecting the path into Butler County. Including Butler and Warren Counties, the tornado tracked 41.1 miles. Peak estimated winds in Muhlenberg County, and for the tornado as a whole, were 110 mph. NWS Paducah thanks NWS Louisville for their assistance surveying this tornado.",0
1188033,48,27,FWD,CST-6,1716478740,1716478740,0,0,0,0,EFU,0.01,20.0,,,1.0,NE,MIDWAY,1.0,NE,MIDWAY,31.0911,-97.4071,31.0911,-97.4071,A brief tornado was spotted by an off-duty NWS Meteorologist just west of I-35 in Temple. No damage was found.,0
1188071,40,39,OUN,CST-6,1716145980,1716146220,0,0,0,0,EF1,2.8,30.0,,,3.0,N,WEATHERFORD,4.0,NE,WEATHERFORD,35.576,-98.697,35.565,-98.649,Satellite imagery indicated a narrow damage path in a farm field north of Weatherford. A storm chaser observed this tornado northeast of Weatherford doing damage along E 1000 Road where tree and power pole damage was observed.,0
1188076,48,233,AMA,CST-6,1717351860,1717352040,0,0,0,0,EF0,1.49,25.0,,,5.0,N,FRITCH,6.0,W,SANFORD,35.7,-101.6,35.72,-101.59,"This tornado formed over Lake Meredith. The track of the tornado was parallel to the shoreline, before moving north-northeast into an inlet called Bugbee. The tornado then lifted as it approached the shoreline just south of Bugbee Cove. Numerous pictures confirmed tornado, and also produce some tree limb damage near the shoreline of Bugbee Cove.",0
1188079,48,233,AMA,CST-6,1717352160,1717352280,0,0,0,0,EF0,0.89,75.0,,,6.0,W,SANFORD,6.0,W,SANFORD,35.72,-101.59,35.73,-101.58,"After thunderstorm moving back over land, a second tornado formed and moved northeast between Lake Meredith and the Bugbee community. A few mesquite tree limbs were snapped and other floral damage was indicated.",0
1188108,40,85,OUN,CST-6,1716663240,1716663240,0,0,0,0,EFU,0.3,30.0,,,5.0,NNE,BURNEYVILLE,5.0,NNE,BURNEYVILLE,33.983,-97.263,33.983,-97.263,Storm chasers observed a tornado north-northeast of Burneyville. No damage was reported and the location is estimated.,0
1188109,40,85,OUN,CST-6,1716663960,1716664020,0,0,0,0,EFU,0.5,50.0,,,5.0,WSW,OVERBROOK,4.0,WSW,OVERBROOK,34.038,-97.209,34.044,-97.206,Storm chasers observed a tornado to the west-southwest of Overbrook and northwest of Marietta. No damage was reported and the tornado path is estimated.,0
1188114,29,181,PAH,CST-6,1716700320,1716701820,0,0,575000,0,EF2,31.24,400.0,23,PAH,4.0,WSW,TUCKER,2.0,E,FAIRDEALING,36.5215,-91.1256,36.6669,-90.5923,"A long track EF-2 tornado began in southeastern Oregon County before crossing over into Ripley County south of Gatewood. A garage was pulled off of a cabin near the Fourche Creek Conservation area. The track then turned northeastward, then reverted to an eastward direction south of Doniphan. Afterwards, the track continued northeastward towards Fairdealing. Wind appears to have caught the overhang of the roof of a home and mostly removed it, pulling down some exterior walls in the process. The tornado crossed into Butler County just north of US-160E. Several homes sustained gutter and shingle damage along the path. Hundreds of trees were uprooted and snapped along the tornado track blocking access to many roads. A large majority of Ripley County lost power as a result of this tornado and the other morning storms, with roughly half the county still without power by midnight. Estimated peak winds for the Ripley County portion, and the tornado as a whole, were 115 mph.",0
